sa1,ssc
6106421,60350
6106414,60350
6106422,60350
6106413,60350
6106409,60350
6105004,60351
6105005,60351
6105006,60351
6105003,60351
6105009,60351
6106415,60352
6106402,60352
6109411,60353
6109117,60354
6106407,60355
6106401,60355
6108802,60356
6107608,60357
6109714,60358
6109704,60358
6107914,60359
6107906,60359
6104803,60360
6104805,60360
6104806,60360
6104812,60360
6104807,60360
6104814,60360
6104801,60360
6104813,60360
6107109,60361
6105802,60362
6105514,60363
6107412,60364
6107413,60364
6107414,60364
6107304,60365
6109002,60366
6102607,60367
6102610,60367
6102603,60367
6102604,60367
6102611,60367
6102605,60367
6102609,60367
6102606,60367
6102608,60367
6102602,60367
6100203,60368
6102321,60369
6102907,60370
6106309,60371
6107405,60372
6100717,60373
6100721,60373
6100716,60373
6105605,60374
6104907,60375
6104901,60375
6104905,60375
6104910,60375
6104906,60375
6104911,60375
6104908,60375
6104909,60375
6104904,60375
6104902,60375
6104903,60375
6107419,60376
6107418,60376
6107411,60376
6107408,60376
6109402,60377
6108801,60378
6109702,60379
6106715,60380
6109203,60381
6109201,60381
6109202,60381
6109208,60381
6105806,60382
6108201,60383
6108214,60383
6108218,60383
6108215,60383
6108205,60383
6108203,60383
6108208,60383
6108220,60383
6108211,60383
6108204,60383
6108217,60383
6108207,60383
6108221,60383
6108212,60383
6108213,60383
6108209,60383
6108219,60383
6108202,60383
6108216,60383
6105805,60384
6107502,60385
6107501,60385
6107508,60385
6107505,60385
6107614,60386
6109601,60387
6109612,60387
6100912,60388
6100914,60388
6100909,60388
6100902,60388
6100901,60388
6100910,60388
6100913,60388
6100911,60388
6103515,60389
6105008,60390
6105007,60390
6105002,60390
6105001,60390
6102501,60391
6106612,60391
6108901,60392
6109412,60393
6109706,60393
6103310,60394
6103305,60394
6103313,60394
6103312,60394
6103306,60394
6103316,60394
6103309,60394
6103311,60394
6103302,60394
6103317,60394
6103304,60394
6103303,60394
6103318,60394
6103308,60394
6103301,60394
6103314,60394
6103307,60394
6103315,60394
6109115,60395
6105109,60396
6105106,60396
6105102,60396
6105112,60396
6105114,60396
6105113,60396
6105103,60396
6105111,60396
6105110,60396
6105104,60396
6105101,60396
6105107,60396
6105105,60396
6105108,60396
6102106,60397
6102107,60397
6102105,60397
6102108,60397
6102102,60397
6102103,60397
6102104,60397
6102101,60397
6102109,60397
6108301,60398
6108303,60398
6108311,60398
6108305,60398
6108302,60398
6108313,60398
6108307,60398
6108312,60398
6108310,60398
6108308,60398
6108306,60398
6108309,60398
6108304,60398
6105708,60399
6105709,60399
6105701,60399
6105705,60399
6105702,60399
6105703,60399
6106209,60400
6106606,60401
6105920,60402
6107302,60403
6105804,60404
6106317,60405
6105706,60406
6106506,60407
6109113,60408
6105811,60409
6105515,60410
6106323,60411
6107709,60412
6106904,60413
6106705,60414
6108404,60415
6108416,60415
6108412,60415
6108401,60415
6108411,60415
6108410,60415
6108413,60415
6108405,60415
6108403,60415
6108417,60415
6108414,60415
6108406,60415
6108407,60415
6108418,60415
6108419,60415
6108402,60415
6108420,60415
6108409,60415
6108408,60415
6108415,60415
6109608,60416
6106708,60417
6105314,60418
6105211,60419
6105209,60419
6105206,60419
6105210,60419
6105208,60419
6105207,60419
6105201,60419
6105204,60419
6105205,60419
6109707,60420
6109708,60420
6109709,60420
7103506,70001
7105704,70002
7101006,70003
7101001,70003
7101004,70003
7101005,70003
7101003,70003
7101002,70003
7105504,70004
7104510,70005
7105507,70006
7106206,70007
7106207,70007
7106202,70007
7105203,70008
7105209,70009
7106205,70010
7106203,70011
7106209,70011
7106204,70011
7106208,70011
7105407,70012
7105410,70012
7105408,70012
7105211,70012
7101102,70013
7101105,70013
7101101,70013
7101103,70013
7101104,70013
7104804,70014
7104812,70014
7104805,70014
7104806,70014
7104811,70014
7104809,70014
7104810,70014
7104513,70014
7105314,70015
7105109,70016
7105107,70016
7106811,70017
7106803,70017
7106810,70017
7103602,70018
7103605,70018
7103604,70018
7103606,70018
7103601,70018
7103603,70018
7106501,70019
7105710,70020
7100905,70021
7100901,70021
7100903,70021
7103401,70022
7103402,70022
7105702,70023
7101202,70024
7101201,70024
7103503,70025
7106502,70026
7106714,70027
7106508,70028
7103502,70029
7106612,70030
7106601,70030
7106613,70030
7106614,70030
7104504,70031
7104508,70031
7104509,70031
7104503,70031
7104505,70031
7104511,70031
7104502,70031
7101301,70032
7101302,70032
7106801,70033
7105201,70034
7106603,70035
7105505,70036
7101307,70037
7105402,70038
7104512,70039
7101603,70040
7101602,70040
7101605,70040
7101606,70040
7101604,70040
7101601,70040
7105104,70041
7105102,70041
7101204,70042
7106715,70043
7106713,70043
7106711,70043
7106712,70043
7105503,70044
7106805,70045
7105807,70046
7100205,70047
7100202,70047
7100201,70047
7100207,70047
7100204,70047
7100203,70047
7100208,70047
7100206,70047
7103504,70048
7105508,70049
7104903,70050
7104904,70050
7104910,70050
7105808,70051
7103702,70052
7103705,70052
7103706,70052
7103704,70052
7103701,70052
7103703,70052
7105708,70053
7103805,70054
7103803,70054
7103806,70054
7103804,70054
7103808,70054
7103802,70054
7103809,70054
7101701,70055
7106315,70056
7106314,70056
7106316,70056
7106306,70056
7106302,70056
7106313,70056
7106310,70056
7106304,70056
7106301,70056
7100301,70057
7104604,70058
7104609,70058
7104608,70058
7104605,70058
7104602,70058
7104603,70058
7104615,70058
7104606,70058
7100101,70059
7100608,70059
7105510,70060
7106721,70061
7106716,70061
7105208,70062
7100401,70063
7100404,70063
7100402,70063
7100406,70063
7100403,70063
7104103,70064
7105006,70065
7106504,70066
7104701,70067
7104702,70067
7106307,70068
7106303,70069
7105008,70070
7104706,70071
7104707,70071
7104709,70071
7104708,70071
7104704,70071
7104705,70071
7104710,70071
7104703,70071
7103212,70072
7103210,70072
7103213,70072
7103907,70073
7103903,70073
7103906,70073
7103902,70073
7103901,70073
7103905,70073
7103904,70073
7106808,70074
7106101,70075
7104108,70076
7104105,70076
7104106,70076
7104109,70076
7104107,70076
7104101,70076
7104102,70076
7106311,70077
7105306,70078
7105215,70079
7105207,70079
7103204,70080
7103208,70080
7105313,70081
7101501,70082
7101401,70083
7103103,70084
7103107,70084
7103111,70085
7103110,70085
7103105,70085
7103112,70085
7103108,70085
7103109,70085
7103101,70085
7103104,70085
7103106,70085
7105216,70086
7105202,70086
7103205,70087
7103201,70087
7103203,70087
7103214,70087
7103209,70087
7103206,70087
7103207,70087
7103202,70087
7105108,70088
7105101,70088
7105005,70089
7104813,70090
7105712,70091
7105707,70091
7105705,70091
7105706,70091
7106507,70092
7101802,70093
7101804,70093
7101801,70093
7101803,70093
7103102,70094
7105701,70095
7105713,70095
7106806,70096
7105004,70097
7101907,70098
7101909,70098
7101908,70098
7101910,70098
7101901,70098
7101906,70098
7101904,70098
7101902,70098
7101905,70098
7101903,70098
7106703,70099
7106701,70099
7106702,70099
7106725,70100
7106706,70100
7106720,70100
7106724,70100
7106719,70100
7106723,70100
7106710,70100
7106707,70100
7106705,70101
7106704,70101
7106708,70101
7105303,70102
7101205,70103
7101203,70103
7105309,70104
7105310,70104
7106807,70105
7105304,70106
7105311,70106
7103508,70107
7106718,70108
7105405,70109
7104807,70110
7104803,70110
7104808,70110
7104801,70110
7104802,70110
7100501,70111
7100506,70111
7100504,70111
7100505,70111
7100503,70111
7100507,70111
7100502,70111
7102005,70112
7102001,70112
7102003,70112
7102006,70112
7102008,70112
7102007,70112
7102002,70112
7102004,70112
7102103,70113
7106605,70114
7103505,70115
7100602,70116
7100601,70116
7100603,70116
7100606,70116
7100604,70116
7100605,70116
7102104,70117
7102101,70117
7102204,70118
7102205,70118
7102213,70118
7102211,70118
7102212,70118
7102206,70118
7102210,70118
7102203,70118
7106103,70119
7103801,70120
7105709,70121
7102202,70122
7102207,70122
7102209,70122
7102208,70122
7102201,70122
7106506,70123
7106602,70124
7103211,70125
7106005,70126
7106305,70127
7102304,70128
7102305,70128
7102303,70128
7102301,70128
7102302,70128
7106201,70129
7106606,70130
7104201,70131
7102402,70132
7102403,70132
7102405,70132
7102404,70132
7102401,70132
7104005,70133
7104002,70133
7104004,70133
7104006,70133
7104001,70133
7104003,70133
7104906,70134
7104905,70134
7105308,70135
7102102,70136
7105003,70137
7101306,70138
7101304,70138
7101303,70138
7101305,70138
7105312,70139
7105801,70140
7105806,70141
7105802,70141
7105804,70142
7106608,70143
7106407,70144
7106401,70144
7106405,70144
7106404,70144
7106403,70144
7106406,70144
7106402,70144
7106312,70144
7106317,70144
7105502,70145
7102508,70146
7102501,70146
7102504,70146
7102507,70146
7102506,70146
7102505,70146
7102509,70146
7102503,70146
7102502,70146
7106505,70147
7106503,70147
7103507,70148
7106604,70149
7106610,70150
7105302,70151
7104110,70152
7105305,70153
7100704,70154
7100703,70154
7100706,70154
7100701,70154
7100705,70154
7100702,70154
7105805,70155
7105007,70156
7106804,70157
7105803,70158
7103807,70159
7106004,70160
7106309,70161
7102602,70162
7102603,70162
7102601,70162
7102606,70162
7102605,70162
7102604,70162
7106611,70163
7104304,70164
7104305,70164
7104306,70164
7104302,70164
7104303,70164
7104301,70164
7105106,70165
7105105,70165
7105711,70166
7104601,70167
7104612,70167
7104610,70167
7104613,70167
7104611,70167
7104614,70167
7105212,70168
7105214,70168
7105210,70168
7105213,70168
7105205,70169
7105204,70169
7103301,70170
7105009,70171
7104514,70172
7104506,70172
7104507,70172
7104501,70172
7100807,70173
7100804,70173
7100801,70173
7100802,70173
7100803,70173
7100805,70173
7100806,70173
7105301,70174
7105501,70175
7105509,70176
7105605,70177
7105606,70177
7105610,70177
7105611,70177
7105602,70177
7105604,70177
7105609,70177
7105608,70177
7105603,70177
7105601,70177
7105607,70177
7105902,70178
7104901,70179
7104902,70179
7104907,70179
7104908,70179
7104909,70179
7100405,70180
7100607,70181
7105406,70182
7106802,70183
7106717,70184
7105206,70185
7102707,70186
7102703,70186
7102705,70186
7102704,70186
7102706,70186
7102702,70186
7102701,70186
7106002,70187
7106001,70187
7104607,70188
7106709,70189
7106722,70190
7106812,70191
7103404,70192
7103403,70192
7103405,70192
7103406,70192
7105901,70193
7105703,70194
7102803,70195
7102804,70195
7102805,70195
7102801,70195
7102802,70195
7105307,70196
7102902,70197
7102904,70197
7102901,70197
7102903,70197
7106108,70198
7106107,70199
7106104,70199
7106102,70199
7106105,70199
7106106,70199
7105103,70200
7103501,70201
7105403,70202
7105409,70203
7106609,70204
7106607,70204
7100906,70205
7104402,70206
7104407,70206
7104404,70206
7104406,70206
7104401,70206
7104403,70206
7104405,70206
7100904,70207
7100902,70207
7103001,70208
7103003,70208
7103005,70208
7103002,70208
7103004,70208
7103006,70208
7103007,70208
7106003,70209
7105506,70210
7106809,70211
7104104,70212
7106308,70213
7105404,70214
7105401,70215
7105002,70216
7105001,70216
8104902,80001
8104903,80001
8104901,80001
8102801,80001
8105009,80002
8105014,80002
8105004,80002
8105007,80002
8105002,80002
8105013,80002
8105005,80002
8105008,80002
8105010,80002
8105001,80002
8105003,80002
8105006,80002
8105011,80002
8105012,80002
8103401,80003
8103412,80003
8103404,80003
8103409,80003
8103411,80003
8103414,80003
8103413,80003
8103406,80003
8103407,80003
8103408,80003
8103403,80003
8103402,80003
8103410,80003
8103405,80003
8100102,80004
8100104,80004
8100105,80004
8100101,80004
8100106,80004
8100103,80004
8107107,80005
8107103,80005
8107105,80005
8107104,80005
8107102,80005
8107109,80005
8107110,80005
8107112,80005
8107106,80005
8107111,80005
8107108,80005
8107101,80005
8106502,80006
8106503,80006
8105209,80006
8100210,80007
8100206,80007
8100205,80007
8100204,80007
8100207,80007
8100201,80007
8100203,80007
8100208,80007
8100212,80007
8100209,80007
8100211,80007
8100202,80007
8103502,80008
8103504,80008
8103503,80008
8103501,80008
8107203,80009
8107201,80009
8107206,80009
8107207,80009
8107205,80009
8107209,80009
8107208,80009
8107204,80009
8107202,80009
8105108,80010
8105109,80010
8105106,80010
8105102,80010
8105103,80010
8105105,80010
8105101,80010
8105107,80010
8105104,80010
8100305,80011
8100308,80011
8100312,80011
8100314,80011
8100311,80011
8100310,80011
8100304,80011
8100301,80011
8100302,80011
8100309,80011
8100303,80011
8100313,80011
8100306,80011
8100307,80011
8107307,80012
8107313,80012
8107305,80012
8107304,80012
8107306,80012
8107312,80012
8107302,80012
8107303,80012
8107308,80012
8107301,80012
8107309,80012
8107310,80012
8107311,80012
8105205,80013
8105208,80013
8105202,80013
8105206,80013
8105203,80013
8105207,80013
8105204,80013
8105201,80013
8103603,80014
8103601,80014
8103602,80014
8109107,80015
8109101,80015
8109104,80015
8109102,80015
8109106,80015
8109103,80015
8109108,80015
8109105,80015
8100405,80016
8100402,80016
8100404,80016
8100403,80016
8100407,80016
8100401,80016
8100406,80016
8109904,80017
8109902,80017
8109903,80017
8109905,80017
8109901,80017
8107405,80018
8107402,80018
8107408,80018
8107412,80018
8107407,80018
8107411,80018
8107409,80018
8107410,80018
8107404,80018
8107413,80018
8107403,80018
8107401,80018
8107406,80018
8105304,80019
8105302,80019
8105301,80019
8105303,80019
8107503,80020
8107512,80020
8107502,80020
8107510,80020
8107508,80020
8107511,80020
8107505,80020
8107513,80020
8107507,80020
8107506,80020
8107501,80020
8107504,80020
8107509,80020
8100502,80021
8100505,80021
8100507,80021
8100508,80021
8100506,80021
8100503,80021
8100504,80021
8100501,80021
8100509,80021
8103701,80022
8110011,80023
8110007,80023
8110003,80023
8110001,80023
8110004,80023
8110012,80023
8110010,80023
8110006,80023
8110009,80023
8110008,80023
8110002,80023
8110005,80023
8106201,80024
8106202,80024
8106206,80024
8106207,80024
8106209,80024
8106203,80024
8106208,80024
8106204,80024
8106205,80024
8105402,80025
8105404,80025
8105401,80025
8105403,80025
8105506,80026
8105502,80026
8105505,80026
8105504,80026
8105501,80026
8105507,80026
8105508,80026
8105509,80026
8105503,80026
8109202,80027
8109205,80027
8109201,80027
8109210,80027
8109209,80027
8109203,80027
8109207,80027
8109204,80027
8109208,80027
8109206,80027
8100603,80028
8100609,80028
8100615,80028
8100607,80028
8100606,80028
8100616,80028
8100605,80028
8100604,80028
8100601,80028
8100602,80028
8100611,80028
8100612,80028
8100613,80028
8100610,80028
8100608,80028
8100617,80028
8100614,80028
8100704,80029
8100705,80029
8100712,80029
8100711,80029
8100701,80029
8100703,80029
8100702,80029
8100709,80029
8100710,80029
8100714,80029
8100708,80029
8100713,80029
8100707,80029
8100706,80029
8107605,80030
8107609,80030
8107604,80030
8107601,80030
8107602,80030
8107603,80030
8107607,80030
8107606,80030
8107608,80030
8110103,80031
8110104,80031
8110107,80031
8110108,80031
8110101,80031
8110102,80031
8110105,80031
8110106,80031
8109303,80032
8109302,80032
8109306,80032
8109305,80032
8109301,80032
8109304,80032
8100802,80033
8100803,80033
8100808,80033
8100805,80033
8100809,80033
8100807,80033
8100810,80033
8100806,80033
8100804,80033
8100812,80033
8100811,80033
8100801,80033
8100904,80034
8100903,80034
8100908,80034
8100906,80034
8100901,80034
8100905,80034
8100909,80034
8100910,80034
8100907,80034
8100902,80034
8103803,80035
8103802,80035
8103801,80035
8106302,80036
8106303,80036
8106304,80036
8106301,80036
8103905,80037
8103903,80037
8103902,80037
8103901,80037
8103906,80037
8103904,80037
8101003,80038
8101005,80038
8101001,80038
8101004,80038
8101002,80038
8110201,80039
8110209,80039
8110203,80039
8110202,80039
8110208,80039
8110206,80039
8110204,80039
8110205,80039
8110207,80039
8107702,80040
8107706,80040
8107704,80040
8107705,80040
8107708,80040
8107703,80040
8107707,80040
8107701,80040
8101101,80041
8101107,80041
8101102,80041
8101105,80041
8101106,80041
8101104,80041
8101108,80041
8101109,80041
8101103,80041
8101110,80041
8107806,80042
8107807,80042
8107805,80042
8107802,80042
8107810,80042
8107813,80042
8107819,80042
8107804,80042
8107820,80042
8107816,80042
8107801,80042
8107812,80042
8107809,80042
8107814,80042
8107815,80042
8107808,80042
8107818,80042
8107821,80042
8107803,80042
8107817,80042
8107811,80042
8107901,80043
8107906,80043
8107909,80043
8107902,80043
8107908,80043
8107904,80043
8107907,80043
8107905,80043
8107903,80043
8108003,80044
8108004,80044
8108001,80044
8108002,80044
8106412,80045
8106401,80045
8106405,80045
8106410,80045
8106402,80045
8106407,80045
8106406,80045
8106408,80045
8106403,80045
8106409,80045
8106411,80045
8106404,80045
8104007,80046
8104010,80046
8104003,80046
8104004,80046
8104011,80046
8104012,80046
8104005,80046
8104002,80046
8104008,80046
8104009,80046
8104001,80046
8104006,80046
8105606,80047
8105607,80047
8105601,80047
8105605,80047
8105603,80047
8105602,80047
8105604,80047
8104301,80048
8104402,80049
8104407,80049
8104405,80049
8104406,80049
8104404,80049
8104401,80049
8104403,80049
8104409,80049
8104408,80049
8101310,80050
8101302,80050
8101303,80050
8101307,80050
8101301,80050
8101309,80050
8101306,80050
8101305,80050
8101304,80050
8101308,80050
8101402,80051
8101406,80051
8101403,80051
8101405,80051
8101407,80051
8101401,80051
8101404,80051
8109403,80052
