SA1_MAINCODE_2011,SA1_7DIGITCODE_2011,,,,,
40204104834,4104834,,,,,
40205104901,4104901,,,,,
40205104902,4104902,,,,,
40205104903,4104903,,,,,
40205104904,4104904,,,,,
40205104905,4104905,,,,,
40205104906,4104906,,,,,
40205104907,4104907,,,,,
40205104908,4104908,,,,,
40205104909,4104909,,,,,
40205104910,4104910,,,,,
40205104911,4104911,,,,,
40205104912,4104912,,,,,
40205104913,4104913,,,,,
40205104914,4104914,,,,,
40205104915,4104915,,,,,
40205104916,4104916,,,,,
40205104917,4104917,,,,,
40205104918,4104918,,,,,
40205104919,4104919,,,,,
40205104920,4104920,,,,,
40205104921,4104921,,,,,
40205104922,4104922,,,,,
40205104923,4104923,,,,,
40205104924,4104924,,,,,
40205104925,4104925,,,,,
40205105001,4105001,,,,,
40205105002,4105002,,,,,
40205105003,4105003,,,,,
40205105004,4105004,,,,,
40205105005,4105005,,,,,
40205105006,4105006,,,,,
40205105007,4105007,,,,,
40205105008,4105008,,,,,
40205105009,4105009,,,,,
40205105010,4105010,,,,,
40205105011,4105011,,,,,
40205105012,4105012,,,,,
40205105013,4105013,,,,,
40205105014,4105014,,,,,
40205105015,4105015,,,,,
40205105016,4105016,,,,,
40205105017,4105017,,,,,
40205105018,4105018,,,,,
40205105019,4105019,,,,,
40205105020,4105020,,,,,
40205105021,4105021,,,,,
40205105022,4105022,,,,,
40205105023,4105023,,,,,
40205105101,4105101,,,,,
40205105102,4105102,,,,,
40205105103,4105103,,,,,
40205105104,4105104,,,,,
40205105105,4105105,,,,,
40205105106,4105106,,,,,
40205105107,4105107,,,,,
40205105108,4105108,,,,,
40205105109,4105109,,,,,
40205105110,4105110,,,,,
40205105111,4105111,,,,,
40205105112,4105112,,,,,
40205105113,4105113,,,,,
40205105114,4105114,,,,,
40205105115,4105115,,,,,
40205105116,4105116,,,,,
40205105117,4105117,,,,,
40205105118,4105118,,,,,
40205105119,4105119,,,,,
40205105120,4105120,,,,,
40205105121,4105121,,,,,
40205105122,4105122,,,,,
40205105123,4105123,,,,,
40205105124,4105124,,,,,
40205105125,4105125,,,,,
40205105126,4105126,,,,,
40205105127,4105127,,,,,
40205105128,4105128,,,,,
40205105129,4105129,,,,,
40205105201,4105201,,,,,
40205105202,4105202,,,,,
40205105203,4105203,,,,,
40205105204,4105204,,,,,
40205105205,4105205,,,,,
40205105206,4105206,,,,,
40205105207,4105207,,,,,
40205105208,4105208,,,,,
40205105209,4105209,,,,,
40205105210,4105210,,,,,
40205105211,4105211,,,,,
40205105212,4105212,,,,,
40205105213,4105213,,,,,
40205105214,4105214,,,,,
40205105215,4105215,,,,,
40205105216,4105216,,,,,
40205105217,4105217,,,,,
40205105218,4105218,,,,,
40205105219,4105219,,,,,
40205105220,4105220,,,,,
40205105221,4105221,,,,,
40205105222,4105222,,,,,
40205105223,4105223,,,,,
40205105224,4105224,,,,,
40205105225,4105225,,,,,
40205105226,4105226,,,,,
40205105227,4105227,,,,,
40205105228,4105228,,,,,
40205105229,4105229,,,,,
40205105230,4105230,,,,,
40205105231,4105231,,,,,
40205105232,4105232,,,,,
40205105233,4105233,,,,,
40205105234,4105234,,,,,
40205105235,4105235,,,,,
40205105236,4105236,,,,,
40205105237,4105237,,,,,
40205105238,4105238,,,,,
40205105301,4105301,,,,,
40205105302,4105302,,,,,
40205105303,4105303,,,,,
40205105304,4105304,,,,,
40205105305,4105305,,,,,
40205105306,4105306,,,,,
40205105307,4105307,,,,,
40205105308,4105308,,,,,
40205105309,4105309,,,,,
40205105310,4105310,,,,,
40205105311,4105311,,,,,
40205105312,4105312,,,,,
40205105313,4105313,,,,,
40205105314,4105314,,,,,
40205105315,4105315,,,,,
40205105316,4105316,,,,,
40205105317,4105317,,,,,
40205105318,4105318,,,,,
40205105319,4105319,,,,,
40205105320,4105320,,,,,
40205105321,4105321,,,,,
40205105322,4105322,,,,,
40205105323,4105323,,,,,
40205105324,4105324,,,,,
40205105325,4105325,,,,,
40205105326,4105326,,,,,
40205105327,4105327,,,,,
40205105328,4105328,,,,,
40205105329,4105329,,,,,
40205105330,4105330,,,,,
40205105331,4105331,,,,,
40205105332,4105332,,,,,
40205105333,4105333,,,,,
40205105334,4105334,,,,,
40205105335,4105335,,,,,
40205105336,4105336,,,,,
40205105337,4105337,,,,,
40205105338,4105338,,,,,
40205105339,4105339,,,,,
40205105340,4105340,,,,,
40205105341,4105341,,,,,
40205105342,4105342,,,,,
40205105343,4105343,,,,,
40205105344,4105344,,,,,
40205105345,4105345,,,,,
40205105346,4105346,,,,,
40205105347,4105347,,,,,
40205105348,4105348,,,,,
40205105349,4105349,,,,,
40205105401,4105401,,,,,
40205105402,4105402,,,,,
40205105403,4105403,,,,,
40205105404,4105404,,,,,
40205105405,4105405,,,,,
40205105406,4105406,,,,,
40205105407,4105407,,,,,
40205105408,4105408,,,,,
40205105409,4105409,,,,,
40205105410,4105410,,,,,
40205105411,4105411,,,,,
40205105412,4105412,,,,,
40205105413,4105413,,,,,
40205105414,4105414,,,,,
40205105415,4105415,,,,,
40205105416,4105416,,,,,
40205105417,4105417,,,,,
40205105418,4105418,,,,,
40205105419,4105419,,,,,
40205105420,4105420,,,,,
40205105421,4105421,,,,,
40205105422,4105422,,,,,
40205105423,4105423,,,,,
40205105424,4105424,,,,,
40205105425,4105425,,,,,
40205105426,4105426,,,,,
40205105427,4105427,,,,,
40205105428,4105428,,,,,
40205105429,4105429,,,,,
40205105430,4105430,,,,,
40205105431,4105431,,,,,
40205105432,4105432,,,,,
40205105433,4105433,,,,,
40205105434,4105434,,,,,
40205105435,4105435,,,,,
40205105436,4105436,,,,,
40205105501,4105501,,,,,
40205105502,4105502,,,,,
40205105503,4105503,,,,,
40205105504,4105504,,,,,
40205105505,4105505,,,,,
40205105506,4105506,,,,,
40205105507,4105507,,,,,
40205105508,4105508,,,,,
40205105509,4105509,,,,,
40205105510,4105510,,,,,
40205105511,4105511,,,,,
40205105512,4105512,,,,,
40205105513,4105513,,,,,
40205105514,4105514,,,,,
40205105515,4105515,,,,,
40205105516,4105516,,,,,
40205105517,4105517,,,,,
40205105518,4105518,,,,,
40205105519,4105519,,,,,
40205105520,4105520,,,,,
40205105521,4105521,,,,,
40205105522,4105522,,,,,
40205105523,4105523,,,,,
40205105524,4105524,,,,,
40205105525,4105525,,,,,
40205105526,4105526,,,,,
40205105527,4105527,,,,,
40205105528,4105528,,,,,
40205105529,4105529,,,,,
40205105530,4105530,,,,,
40301105601,4105601,,,,,
40301105602,4105602,,,,,
40301105603,4105603,,,,,
40301105604,4105604,,,,,
40301105605,4105605,,,,,
40301105606,4105606,,,,,
40301105607,4105607,,,,,
40301105608,4105608,,,,,
40301105609,4105609,,,,,
40301105610,4105610,,,,,
40301105611,4105611,,,,,
40301105612,4105612,,,,,
40301105613,4105613,,,,,
40301105614,4105614,,,,,
40301105615,4105615,,,,,
40301105616,4105616,,,,,
40301105617,4105617,,,,,
40301105618,4105618,,,,,
40301105619,4105619,,,,,
40301105620,4105620,,,,,
40301105621,4105621,,,,,
40301105622,4105622,,,,,
40301105623,4105623,,,,,
40301105624,4105624,,,,,
40301105625,4105625,,,,,
40301105626,4105626,,,,,
40301105627,4105627,,,,,
40301105628,4105628,,,,,
40301105629,4105629,,,,,
40301105630,4105630,,,,,
40301105631,4105631,,,,,
40301105632,4105632,,,,,
40301105701,4105701,,,,,
40301105702,4105702,,,,,
40301105703,4105703,,,,,
40301105704,4105704,,,,,
40301105705,4105705,,,,,
40301105706,4105706,,,,,
40301105707,4105707,,,,,
40301105708,4105708,,,,,
40301105709,4105709,,,,,
40301105710,4105710,,,,,
40301105711,4105711,,,,,
40301105712,4105712,,,,,
40301105713,4105713,,,,,
40301105714,4105714,,,,,
40301105715,4105715,,,,,
40301105716,4105716,,,,,
40301105717,4105717,,,,,
40301105718,4105718,,,,,
40301105719,4105719,,,,,
40301105720,4105720,,,,,
40301105721,4105721,,,,,
40301105722,4105722,,,,,
40301105723,4105723,,,,,
40301105724,4105724,,,,,
40301105725,4105725,,,,,
40301105726,4105726,,,,,
40301105727,4105727,,,,,
40301105728,4105728,,,,,
40301105729,4105729,,,,,
40301105730,4105730,,,,,
40301105731,4105731,,,,,
40301105732,4105732,,,,,
40301105733,4105733,,,,,
40301105734,4105734,,,,,
40301105735,4105735,,,,,
40301105736,4105736,,,,,
40301105737,4105737,,,,,
40301105738,4105738,,,,,
40301105739,4105739,,,,,
40301105740,4105740,,,,,
40301105741,4105741,,,,,
40301105742,4105742,,,,,
40301105743,4105743,,,,,
40301105744,4105744,,,,,
40301105745,4105745,,,,,
40301105746,4105746,,,,,
40301105747,4105747,,,,,
40301105748,4105748,,,,,
40301105749,4105749,,,,,
40302105801,4105801,,,,,
40302105802,4105802,,,,,
40302105803,4105803,,,,,
40302105804,4105804,,,,,
40302105805,4105805,,,,,
40302105806,4105806,,,,,
40302105807,4105807,,,,,
40302105808,4105808,,,,,
40302105809,4105809,,,,,
40302105810,4105810,,,,,
40302105811,4105811,,,,,
40302105812,4105812,,,,,
40302105813,4105813,,,,,
40302105814,4105814,,,,,
40302105815,4105815,,,,,
40302105816,4105816,,,,,
40302105817,4105817,,,,,
40302105818,4105818,,,,,
40302105819,4105819,,,,,
40302105820,4105820,,,,,
40302105821,4105821,,,,,
40302105822,4105822,,,,,
40302105823,4105823,,,,,
40302105824,4105824,,,,,
40302105825,4105825,,,,,
40302105826,4105826,,,,,
40302105827,4105827,,,,,
40302105828,4105828,,,,,
40302105829,4105829,,,,,
40302105830,4105830,,,,,
40302105831,4105831,,,,,
40302105832,4105832,,,,,
40302105833,4105833,,,,,
40302105901,4105901,,,,,
40302105902,4105902,,,,,
40302105903,4105903,,,,,
40302105904,4105904,,,,,
40302105905,4105905,,,,,
40302105906,4105906,,,,,
40302105907,4105907,,,,,
40302105908,4105908,,,,,
40302105909,4105909,,,,,
40302105910,4105910,,,,,
40302105911,4105911,,,,,
40302105912,4105912,,,,,
40302105913,4105913,,,,,
40302105914,4105914,,,,,
40302105915,4105915,,,,,
40302105916,4105916,,,,,
40302105917,4105917,,,,,
40302105918,4105918,,,,,
40302105919,4105919,,,,,
40302105920,4105920,,,,,
40302105921,4105921,,,,,
40302105922,4105922,,,,,
40302105923,4105923,,,,,
40302105924,4105924,,,,,
40302105925,4105925,,,,,
40302105926,4105926,,,,,
40302105927,4105927,,,,,
40302105928,4105928,,,,,
40302105929,4105929,,,,,
40302105930,4105930,,,,,
40302105931,4105931,,,,,
40302105932,4105932,,,,,
40302105933,4105933,,,,,
40302105934,4105934,,,,,
40302106001,4106001,,,,,
40302106002,4106002,,,,,
40302106003,4106003,,,,,
40302106004,4106004,,,,,
40302106005,4106005,,,,,
40302106006,4106006,,,,,
40302106007,4106007,,,,,
40302106008,4106008,,,,,
40302106009,4106009,,,,,
40302106010,4106010,,,,,
40302106011,4106011,,,,,
40302106012,4106012,,,,,
40302106013,4106013,,,,,
40302106014,4106014,,,,,
40302106015,4106015,,,,,
40302106016,4106016,,,,,
40302106017,4106017,,,,,
40302106018,4106018,,,,,
40302106019,4106019,,,,,
40302106020,4106020,,,,,
40302106021,4106021,,,,,
40302106022,4106022,,,,,
40302106023,4106023,,,,,
40302106024,4106024,,,,,
40302106025,4106025,,,,,
40302106101,4106101,,,,,
40302106102,4106102,,,,,
40302106103,4106103,,,,,
40302106104,4106104,,,,,
40302106105,4106105,,,,,
40302106106,4106106,,,,,
40302106107,4106107,,,,,
40302106108,4106108,,,,,
40302106109,4106109,,,,,
40302106110,4106110,,,,,
40302106111,4106111,,,,,
40302106112,4106112,,,,,
40302106113,4106113,,,,,
40302106114,4106114,,,,,
40302106115,4106115,,,,,
40302106116,4106116,,,,,
40302106117,4106117,,,,,
40302106118,4106118,,,,,
40302106119,4106119,,,,,
40302106120,4106120,,,,,
40302106121,4106121,,,,,
40302106122,4106122,,,,,
40302106123,4106123,,,,,
40302106124,4106124,,,,,
40302106125,4106125,,,,,
40302106126,4106126,,,,,
40302106127,4106127,,,,,
40302106128,4106128,,,,,
40302106129,4106129,,,,,
40302106130,4106130,,,,,
40302106131,4106131,,,,,
40302106132,4106132,,,,,
40302106133,4106133,,,,,
40302106134,4106134,,,,,
40302106135,4106135,,,,,
40302106136,4106136,,,,,
40302106137,4106137,,,,,
40302106201,4106201,,,,,
40302106202,4106202,,,,,
40302106203,4106203,,,,,
40302106204,4106204,,,,,
40302106205,4106205,,,,,
40302106206,4106206,,,,,
40302106207,4106207,,,,,
40302106208,4106208,,,,,
40302106209,4106209,,,,,
40302106210,4106210,,,,,
40302106211,4106211,,,,,
40302106212,4106212,,,,,
40302106213,4106213,,,,,
40302106214,4106214,,,,,
40302106215,4106215,,,,,
40302106216,4106216,,,,,
40302106217,4106217,,,,,
40302106218,4106218,,,,,
40302106219,4106219,,,,,
40302106220,4106220,,,,,
40302106221,4106221,,,,,
40302106222,4106222,,,,,
40302106223,4106223,,,,,
40302106224,4106224,,,,,
40302106225,4106225,,,,,
40302106226,4106226,,,,,
40302106227,4106227,,,,,
40302106228,4106228,,,,,
40302106229,4106229,,,,,
40302106230,4106230,,,,,
40302106231,4106231,,,,,
40302106232,4106232,,,,,
40302106233,4106233,,,,,
40302106234,4106234,,,,,
40302106235,4106235,,,,,
40302106236,4106236,,,,,
40302106237,4106237,,,,,
40302106301,4106301,,,,,
40302106302,4106302,,,,,
40302106303,4106303,,,,,
40302106304,4106304,,,,,
40302106305,4106305,,,,,
40302106306,4106306,,,,,
40302106307,4106307,,,,,
40302106308,4106308,,,,,
40302106309,4106309,,,,,
40302106310,4106310,,,,,
40302106311,4106311,,,,,
40302106312,4106312,,,,,
40302106313,4106313,,,,,
40302106314,4106314,,,,,
40302106315,4106315,,,,,
40302106316,4106316,,,,,
40302106317,4106317,,,,,
40302106318,4106318,,,,,
40302106319,4106319,,,,,
40302106320,4106320,,,,,
40302106321,4106321,,,,,
40302106322,4106322,,,,,
40302106323,4106323,,,,,
40302106324,4106324,,,,,
40302106325,4106325,,,,,
40302106401,4106401,,,,,
40302106402,4106402,,,,,
40302106403,4106403,,,,,
40302106404,4106404,,,,,
40302106405,4106405,,,,,
40302106406,4106406,,,,,
40302106407,4106407,,,,,
40302106408,4106408,,,,,
40302106409,4106409,,,,,
40302106410,4106410,,,,,
40302106411,4106411,,,,,
40302106412,4106412,,,,,
40302106413,4106413,,,,,
40302106414,4106414,,,,,
40302106415,4106415,,,,,
40302106416,4106416,,,,,
40302106417,4106417,,,,,
40302106418,4106418,,,,,
40302106419,4106419,,,,,
40302106420,4106420,,,,,
40302106421,4106421,,,,,
40302106422,4106422,,,,,
40302106423,4106423,,,,,
40302106424,4106424,,,,,
40302106425,4106425,,,,,
40302106426,4106426,,,,,
40302106427,4106427,,,,,
40302106428,4106428,,,,,
40302106429,4106429,,,,,
40302106430,4106430,,,,,
40302106431,4106431,,,,,
40302106432,4106432,,,,,
40302106433,4106433,,,,,
40303106501,4106501,,,,,
40303106502,4106502,,,,,
40303106503,4106503,,,,,
40303106504,4106504,,,,,
40303106505,4106505,,,,,
40303106506,4106506,,,,,
40303106507,4106507,,,,,
40303106508,4106508,,,,,
40303106509,4106509,,,,,
40303106510,4106510,,,,,
40303106511,4106511,,,,,
40303106512,4106512,,,,,
40303106513,4106513,,,,,
40303106601,4106601,,,,,
40303106602,4106602,,,,,
40303106603,4106603,,,,,
40303106604,4106604,,,,,
40303106605,4106605,,,,,
40303106606,4106606,,,,,
40303106607,4106607,,,,,
40303106608,4106608,,,,,
40303106609,4106609,,,,,
40303106610,4106610,,,,,
40303106611,4106611,,,,,
40303106612,4106612,,,,,
40303106613,4106613,,,,,
40303106614,4106614,,,,,
40303106615,4106615,,,,,
40303106616,4106616,,,,,
40303106617,4106617,,,,,
40303106618,4106618,,,,,
40303106619,4106619,,,,,
40303106620,4106620,,,,,
40303106701,4106701,,,,,
40303106702,4106702,,,,,
40303106703,4106703,,,,,
40303106704,4106704,,,,,
40303106705,4106705,,,,,
40303106706,4106706,,,,,
40303106707,4106707,,,,,
40303106708,4106708,,,,,
40303106709,4106709,,,,,
40303106710,4106710,,,,,
40303106711,4106711,,,,,
40303106712,4106712,,,,,
40303106713,4106713,,,,,
40303106714,4106714,,,,,
40303106715,4106715,,,,,
40303106716,4106716,,,,,
40303106717,4106717,,,,,
40303106718,4106718,,,,,
40303106719,4106719,,,,,
40303106720,4106720,,,,,
40303106721,4106721,,,,,
40303106722,4106722,,,,,
40303106723,4106723,,,,,
40303106724,4106724,,,,,
40303106725,4106725,,,,,
40303106801,4106801,,,,,
40303106802,4106802,,,,,
40303106803,4106803,,,,,
40303106804,4106804,,,,,
40303106805,4106805,,,,,
40303106806,4106806,,,,,
40303106807,4106807,,,,,
40303106808,4106808,,,,,
40303106809,4106809,,,,,
40303106810,4106810,,,,,
40303106811,4106811,,,,,
40303106812,4106812,,,,,
40303106813,4106813,,,,,
40303106814,4106814,,,,,
40303106815,4106815,,,,,
40303106816,4106816,,,,,
40303106817,4106817,,,,,
40303106818,4106818,,,,,
40303106819,4106819,,,,,
40303106820,4106820,,,,,
40303106821,4106821,,,,,
40303106822,4106822,,,,,
40303106823,4106823,,,,,
40303106824,4106824,,,,,
40303106825,4106825,,,,,
40303106826,4106826,,,,,
40303106827,4106827,,,,,
40303106828,4106828,,,,,
40303106829,4106829,,,,,
40303106830,4106830,,,,,
40303106831,4106831,,,,,
40303106832,4106832,,,,,
40303106833,4106833,,,,,
40303106834,4106834,,,,,
40303106835,4106835,,,,,
40303106901,4106901,,,,,
40303106902,4106902,,,,,
40303106903,4106903,,,,,
40303106904,4106904,,,,,
40303106905,4106905,,,,,
40303106906,4106906,,,,,
40303106907,4106907,,,,,
40303106908,4106908,,,,,
40303106909,4106909,,,,,
40303106910,4106910,,,,,
40303106911,4106911,,,,,
40303106912,4106912,,,,,
40303106913,4106913,,,,,
40303106914,4106914,,,,,
40303106915,4106915,,,,,
40303106916,4106916,,,,,
40303106917,4106917,,,,,
40303106918,4106918,,,,,
40303106919,4106919,,,,,
40303106920,4106920,,,,,
40303106921,4106921,,,,,
40303106922,4106922,,,,,
40303106923,4106923,,,,,
40303106924,4106924,,,,,
40303106925,4106925,,,,,
40303106926,4106926,,,,,
40303106927,4106927,,,,,
40303106928,4106928,,,,,
40303106929,4106929,,,,,
40303106930,4106930,,,,,
40303106931,4106931,,,,,
40303106932,4106932,,,,,
40303106933,4106933,,,,,
40303106934,4106934,,,,,
40303106935,4106935,,,,,
40303106936,4106936,,,,,
40303106937,4106937,,,,,
40303106938,4106938,,,,,
40303106939,4106939,,,,,
40303107001,4107001,,,,,
40303107002,4107002,,,,,
40303107003,4107003,,,,,
40303107004,4107004,,,,,
40303107005,4107005,,,,,
40303107006,4107006,,,,,
40303107007,4107007,,,,,
40303107008,4107008,,,,,
40303107009,4107009,,,,,
40303107010,4107010,,,,,
40303107011,4107011,,,,,
40303107012,4107012,,,,,
40303107013,4107013,,,,,
40303107014,4107014,,,,,
40303107015,4107015,,,,,
40303107016,4107016,,,,,
40303107017,4107017,,,,,
40303107018,4107018,,,,,
40303107019,4107019,,,,,
40304107101,4107101,,,,,
40304107102,4107102,,,,,
40304107103,4107103,,,,,
40304107104,4107104,,,,,
40304107105,4107105,,,,,
40304107106,4107106,,,,,
40304107107,4107107,,,,,
40304107108,4107108,,,,,
40304107109,4107109,,,,,
40304107110,4107110,,,,,
40304107111,4107111,,,,,
40304107112,4107112,,,,,
40304107113,4107113,,,,,
40304107114,4107114,,,,,
40304107115,4107115,,,,,
40304107116,4107116,,,,,
40304107117,4107117,,,,,
40304107118,4107118,,,,,
40304107119,4107119,,,,,
40304107120,4107120,,,,,
40304107121,4107121,,,,,
40304107122,4107122,,,,,
40304107123,4107123,,,,,
40304107124,4107124,,,,,
40304107125,4107125,,,,,
40304107126,4107126,,,,,
40304107127,4107127,,,,,
40304107128,4107128,,,,,
40304107129,4107129,,,,,
40304107130,4107130,,,,,
40304107131,4107131,,,,,
40304107201,4107201,,,,,
40304107202,4107202,,,,,
40304107203,4107203,,,,,
40304107204,4107204,,,,,
40304107205,4107205,,,,,
40304107206,4107206,,,,,
40304107207,4107207,,,,,
40304107208,4107208,,,,,
40304107209,4107209,,,,,
40304107210,4107210,,,,,
40304107211,4107211,,,,,
40304107212,4107212,,,,,
40304107213,4107213,,,,,
40304107214,4107214,,,,,
40304107215,4107215,,,,,
40304107216,4107216,,,,,
